baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SMARCD2	3754.36990632936	-0.0758105793999224	0.102681746943027	-0.738306287698689	0.460328346468506	0.576021803197092
SMARCD3	415.151625713758	-0.104896121439732	0.276071229265746	-0.379960351966846	0.703974846416004	0.784988305673897
SMARCE1	2145.49547471198	0.111598022846698	0.0808979427105267	1.37949148158223	0.167743270851839	0.268816684053138
SMC1A	2802.56891836899	-0.103893855726762	0.120299093477757	-0.863629581265068	0.387791408609808	0.505009820922805
SMC2	626.63558446592	-0.22220527161814	0.15502268672567	-1.43337260056237	0.151751384263115	0.249231640863167
SMC3	1684.36433595858	0.22513793182631	0.138319955648203	1.62766052643131	0.103596887422269	0.185654679285586
SMC4	821.494541121226	0.118590696915559	0.223212940332681	0.531289524428149	0.595218163503771	0.695943258862035
SMC5	921.364500672113	0.127019214870776	0.115662318323806	1.09819011681207	0.27212148094286	0.388937972817161
SMC6	1205.00704440624	0.0328441503643005	0.115158863607863	0.285207315662136	0.775485315940239	0.840844682625193
SMCHD1	1068.69646698118	-0.000990003493016413	0.128060153292947	-0.00773076923273474	0.993831800026331	0.996061501573659
SMCO4	1826.92504427225	0.481799546420849	0.135511393461211	3.55541725396513	0.000377379703992595	0.00190751231573315
SMCR8	802.014361706432	0.0931481636831489	0.142179714120663	0.655143838621712	0.512375149254636	0.623386556967863
SMDT1	2220.08680902258	0.167786637748695	0.141412189219575	1.18650760358548	0.235421900517795	0.34837797168037
SMG1	1981.3535414626	-0.314928191573488	0.123725157783289	-2.54538524917544	0.0109157234437627	0.0309505793858495
SMG5	6811.29345539856	0.52886298903844	0.112155616681182	4.71543917895621	2.41189935092986e-06	2.77743609700412e-05
SMG6	318.456132823518	-0.171214896895629	0.186126735693593	-0.919883413081974	0.357633687625306	0.475438114231487
SMG7	3431.55050737829	0.0457645424117054	0.0812221243801836	0.563449217327673	0.573129030982028	0.676897310271873
SMG8	501.343784694069	-0.23168700015161	0.135975399514004	-1.70388909302486	0.0884018090538432	0.163840548825828
SMG9	1135.22287524846	0.252210402310641	0.152732520805826	1.6513208907963	0.0986730687412025	0.178609697574721
SMIM1	163.472157482799	0.914199000093434	0.224441918651574	4.07320969980054	4.6369638862641e-05	0.000335035511135256
SMIM10L1	1344.14610537922	0.260611039468633	0.124162156604432	2.09895709446248	0.0358206831155453	0.0803840203987336
SMIM12	1489.25802503474	-0.177191505419221	0.126394817700885	-1.40188900654572	0.160948393810137	0.260641908565463
SMIM13	1004.7088063853	0.00592789733000738	0.103569374795479	0.057236005737346	0.954357196728616	0.969397638671728
SMIM14	7739.32526778248	-0.501324840513127	0.172287297421701	-2.90981893625073	0.00361638197032596	0.0125637512538409
SMIM15	1990.10710632687	0.123474490342362	0.0865944486159634	1.42589383402576	0.153898989523329	0.252055803953821
SMIM19	1782.36770968041	-0.614829007232731	0.177355164638234	-3.46665409201277	0.000526979581267648	0.00252198761556054
SMIM20	1001.16816234262	0.385175519133425	0.137013800770119	2.81121695017913	0.00493544946080248	0.0162339870168643
SMIM22	19.4197621091321	-0.190534069787861	0.451384054128056	-0.422110768081778	0.67294416855257	0.759340798153344
SMIM24	814.452434768522	0.230454919140831	0.499958634626145	0.460947972852112	0.644835932433567	0.73715831186659
SMIM26	1825.30484852702	0.18308450448885	0.136691656875815	1.33939779993437	0.180441205260853	0.284212425565155
SMIM27	188.484247922396	0.517906051646826	0.16276951097044	3.1818369948957	0.0014634415853085	0.00590987710027171
SMIM29	885.55433641449	-0.0777261154239515	0.144898127556808	-0.536419046502024	0.591668970849545	0.69273127133808
SMIM3	287.65757466824	0.0672357902317655	0.25697227280848	0.261646089272347	0.793594307331236	0.85447259403891
SMIM30	751.859732844707	-0.0921167798391236	0.155227384069515	-0.593431245339234	0.552892583488998	0.658690814458635
SMIM32	297.941777677426	1.49197744686006	0.581538794807988	2.56556821347178	0.0103006965320243	0.0295625882969374
SMIM4	859.094679825383	0.613188148956759	0.185897494297891	3.29852831676234	0.000971930766286813	0.00417685375972092
SMIM6	124.339586922669	0.813680713574736	0.278208166903829	2.92471900674292	0.0034476738339896	0.0121009521862193
SMIM7	2120.17517909409	0.239491178339205	0.112356690319138	2.13152574767871	0.0330458535810265	0.0753315208766846
SMIM8	271.609281260266	0.338860596384466	0.12368047571477	2.73980670292651	0.00614753275001221	0.0194912596124347
SMLR1	2108.01767147093	0.88971768274202	0.240093673140547	3.70571065494589	0.000210798841901386	0.00117055250614336
SMN1	213.825212308068	0.407433562447072	0.11030115936897	3.69382846724357	0.000220902844187951	0.00121980107799186
SMN2	141.031650077331	0.430757359023629	0.165498978525607	2.60277956311966	0.00924713889560781	0.0271524669974159
SMNDC1	750.97206704961	0.136720685344034	0.0683356809738518	2.00072178100265	0.0454223808232831	0.097392741404441
SMO	3081.57155898576	0.27946047491377	0.184704522514261	1.51301371027443	0.130276176325042	0.221806789892354
SMOC1	3923.81500142081	-0.199610479164383	0.191308147804484	-1.04339768825938	0.296764143768636	0.415315921197221
SMOC2	359.440699615162	-0.893628274923132	0.277197676626551	-3.22379424603567	0.00126504258177788	0.00522429921802118
SMOX	493.430497820371	0.848284149264406	0.230058700903723	3.68725088828265	0.000226689831662987	0.00124650541986163
SMPD1	3227.93635706003	-0.0921465153823503	0.124775542478716	-0.738498214889097	0.46021175153888	0.575931534117677
SMPD2	370.604728192165	0.38370386738011	0.118021778558275	3.25112764836578	0.001149482355449	0.00482083001451661
SMPD3	63.0629005385614	-0.600899033767377	0.223008359700738	-2.69451349076663	0.00704914729340245	0.0217743689046325
SMPD4	1823.80994898778	0.251339950318605	0.0953788137105893	2.63517589012224	0.00840936939718081	0.0251021614148565
SMPDL3A	1683.75920209872	0.0348880951798082	0.153559263615257	0.227196291245707	0.820271111455136	0.873396256176648
SMPDL3B	103.614314350733	0.556623478829921	0.372357601095906	1.49486267284914	0.134950285735491	0.227640748919699
SMS	2144.61515256113	0.413349909553319	0.119904196509674	3.44733480216406	0.00056614651977348	0.0026775883869141
SMTN	1329.53093783586	0.218209350028717	0.135919010845855	1.60543656601642	0.108397762691007	0.191947128241526
SMU1	1981.55194339809	-0.025303612058085	0.0815733288379205	-0.310194672922582	0.756412921272353	0.825902182476471
SMUG1	1357.73391672603	0.276416819060341	0.101751892863594	2.71657667765353	0.00659609141388554	0.0206606296583383
SMURF1	1457.0415832161	-0.220408625506345	0.107460940843156	-2.05105802887061	0.040261295990078	0.088374295078187
SMURF2	515.222968219898	0.0817848667914192	0.139187506124352	0.587587701430268	0.556809068020057	0.661603363863142
SMYD2	2918.60429949411	-0.380797360708324	0.167830645912074	-2.26893818252849	0.0232720853629502	0.0566129291399918
SMYD3	384.42877991567	0.71994964896251	0.181395010183059	3.96896060280795	7.21868142531713e-05	0.000478108475792349
SMYD4	313.151713602567	0.183347032743019	0.106695156816585	1.7184194504555	0.0857201350862433	0.160038096273567
SMYD5	1135.70020957798	0.477853520988629	0.0930207687410373	5.13706269530987	2.79065875732874e-07	4.51912302514922e-06
SNAI1	118.876196360829	-1.09221008723596	0.23309437605087	-4.68569901059132	2.79006040582541e-06	3.14033297632218e-05
SNAI2	525.098240143099	-1.13203532530975	0.274484884767971	-4.12421735450638	3.719974863867e-05	0.000278246387767881
SNAP23	1219.77472793371	-0.07715083479679	0.0796454867023552	-0.968678050585742	0.332705847285736	0.451952569040438
SNAP25	222.233848759711	0.492841503466192	0.374216259729287	1.31699649775432	0.187839798509119	0.293365230824067
SNAP29	2465.15015329658	0.233198953129738	0.0885004057866875	2.63500433762776	0.00841362079577817	0.0251054806404508
SNAP47	1669.17923514513	-0.0442312212933123	0.105404762711202	-0.419632093992764	0.674754239119286	0.76091932170877
SNAPC1	166.754553442649	-0.47099195147493	0.126069368418694	-3.73597454625696	0.000186989583628728	0.00106061736248256
SNAPC2	515.337440707126	0.0757841585662353	0.112077361152361	0.676177220689667	0.498928133434019	0.611621306646264
SNAPC3	630.237946006672	-0.144269545572426	0.0935172649684729	-1.54270492856119	0.122902385528704	0.212038940541265
SNAPC4	723.131078998608	0.407619648534757	0.114402783495371	3.56302212306967	0.000366609770009822	0.00186398334791101
SNAPC5	757.004101624717	-0.0121719065455437	0.101510178238987	-0.11990823734825	0.904555839100029	0.9347344443425
SNAPIN	1456.22963154477	-0.00865156736629085	0.0823086520822796	-0.10511127502905	0.916287512687669	0.942392222628878
SNCAIP	123.577068887293	-0.406743959170037	0.308903939215872	-1.31673283352269	0.187928193810765	0.293467906318523
SNCG	1416.96886059293	-0.534024883456758	0.401754599869393	-1.32923153494786	0.183771594136891	0.288472192177805
SND1	11116.8648501049	0.128531733231036	0.0906759445046863	1.41748436074348	0.156341363612738	0.255152729352863
SNED1	453.997655977282	-0.633897952441883	0.206687651713163	-3.06693673854108	0.00216264621640576	0.00822435432024812
SNF8	3255.27591464432	0.236115883353264	0.113665864352589	2.07728049839869	0.0377756779163572	0.0839711577567617
SNHG32	3061.42265504212	0.574108839248408	0.152367566046387	3.76792026115075	0.000164613262821643	0.000957297682358127
SNIP1	564.503201309698	-0.243521235384747	0.0940715002506334	-2.58868238239994	0.00963439127514783	0.0280381195371792
SNN	848.771361904451	-0.339842512979859	0.132280710028643	-2.56910106474537	0.0101962715925726	0.0293278637836984
SNORC	1410.15170777255	1.05464834003765	0.312228131099338	3.37781331978094	0.000730646637234614	0.00330957671034739
SNRK	1220.99220483893	-0.404543300893394	0.106021374665663	-3.81567681204961	0.000135810166297759	0.000813793110262475
SNRNP200	7214.33743939894	-0.130421186188416	0.0880099051622988	-1.48189213416271	0.138368998341107	0.232017910109894
SNRNP25	1360.95060765687	-0.0739420952912805	0.147008253968543	-0.502979208957225	0.614978889836766	0.712616414833212
SNRNP27	739.443775058476	-0.186831630369691	0.0698568758017164	-2.67449164059381	0.00748426420789587	0.0228167564428917
SNRNP35	1172.40170329705	0.353596827520224	0.134043178395074	2.63793228237281	0.00834132368246097	0.0249459208657177
SNRNP40	860.707637721785	0.242052515987223	0.105943254238816	2.28473740708011	0.0223282298185422	0.0547741369625477
SNRNP48	620.259312924196	-0.0523533108063163	0.113303527485786	-0.462062496799884	0.644036503447187	0.736602180820898
SNRNP70	6666.43977729438	0.39239970067664	0.0998480054639732	3.92997034696126	8.49563381000328e-05	0.000547294559963165
SNRPA	2227.50093439824	0.54137617615382	0.119001355178621	4.54932782354632	5.38175470386178e-06	5.38383260143084e-05
SNRPA1	1118.04729764507	0.534028869688164	0.117852223327469	4.53134319073718	5.86098340289536e-06	5.80941392383393e-05
SNRPB	7512.04396373476	0.661969134903233	0.114319369252386	5.79052473113097	7.01668651824574e-09	1.98328299472739e-07
SNRPB2	1857.00469007556	0.190962881933883	0.0946567610352393	2.01742463871958	0.043651218188393	0.0942031536949245
SNRPC	4292.39786050605	0.408433372615988	0.120455227681228	3.39074841730294	0.000697020533676695	0.00318852436927316
SNRPD1	1705.8304436775	0.759595320575806	0.122305052865565	6.21066180651373	5.27619163301456e-10	1.99862756157028e-08
SNRPD2	6186.6164103428	0.795972228833438	0.156565174660173	5.08396730346392	3.69631595759326e-07	5.76937026874949e-06
SNRPD3	4807.93421750743	0.397748483027799	0.107165854590114	3.71152252318708	0.000206016332208478	0.00114892018241965
SNRPE	3054.08719184865	0.441830278880951	0.130393059000459	3.38844937198226	0.000702890036086911	0.00320857660941012
SNRPF	1979.73152721421	0.707697640721954	0.128436414393137	5.51010119727984	3.58627457304336e-08	7.96915730596514e-07
SNRPG	1578.75219632499	0.424839717134696	0.0969140471027787	4.38367532710864	1.16693650116632e-05	0.000105129780059872
SNRPN	2375.48414855172	1.1560781625233	0.23544796054197	4.91012179448132	9.10198432530663e-07	1.25176440482322e-05
SNTA1	1530.59986154115	0.106934919571335	0.175566576791255	0.609084721737659	0.542468283963358	0.648788461848717
SNTB1	7672.0371792615	0.287829318342421	0.171481553566228	1.67848560009259	0.0932523392731904	0.170971420221367
SNTB2	571.97398537546	-0.430337585254038	0.111924870494309	-3.84487900994193	0.00012061193352884	0.000736693823133483
SNU13	4423.25896705354	0.462174390132256	0.0992276101007714	4.65771965749141	3.1973119991913e-06	3.47784861037139e-05
SNUPN	601.82921331234	0.0279141668540785	0.0898767263853448	0.310582816895189	0.75611779172916	0.825649527296972
SNW1	1851.57335468436	-0.126027776022451	0.0792971278675688	-1.58931072803702	0.111990257894167	0.196696555181526
SNX1	3331.76066203012	-0.2857233613294	0.0837345033885217	-3.41225360833235	0.000644281419898701	0.00299133861903404
SNX10	1462.04874916889	-0.513830464924211	0.210601785488303	-2.43982007907881	0.0146945785095404	0.0391060527097566
SNX11	932.645373457731	0.0188786757740322	0.083579931281821	0.225875703467327	0.821298095323725	0.874086348447673
SNX12	1608.710907042	0.00712090619756036	0.100837389184848	0.0706177168520975	0.943702009606085	0.961892961010766
SNX13	828.19440050976	-0.0853998082090766	0.0950123636538031	-0.89882837269735	0.368744084885785	0.486464319724576
SNX14	2143.76456740004	0.309150905245195	0.0957825046271426	3.22763438321687	0.00124818397396559	0.0051746153705816
SNX16	216.176527509652	0.310828200296907	0.118004715357681	2.6340320329977	0.00843775270521526	0.0251579024847097
SNX17	4819.93018808268	0.0844690269343209	0.0762629002159915	1.10760312937337	0.268033251355544	0.384111810985739
SNX18	1196.07062565482	-0.331078441947272	0.100565047049209	-3.29218204198988	0.000994132393480652	0.00426597719693337
SNX19	1871.56795349299	-0.45532236937929	0.131727426951837	-3.45654948187645	0.000547138744830985	0.00260594942620787
SNX2	2221.17737361412	-0.126762045301008	0.0926450477339426	-1.3682549515765	0.171232286290884	0.272956105438465
SNX20	140.392861075931	-0.163326682206729	0.259847638667679	-0.628547879227061	0.529645091793278	0.638521511649164
SNX21	441.441301324196	-0.238895438265712	0.12194998634711	-1.95896240271596	0.0501171900077925	0.10528142096939
SNX22	647.853448270125	0.589186379420012	0.265583013463353	2.21846409428332	0.0265232051475901	0.0629895733615086
SNX24	456.586887962948	-0.0371272297508762	0.110931361039382	-0.334686507070761	0.737861580834685	0.811454569943412
SNX25	397.888211226771	0.209610620179429	0.157603592786779	1.32998630597851	0.183522783240055	0.288151455202389
SNX27	2096.83294527442	-0.103666064056824	0.111161950880974	-0.932567872687153	0.351043127672737	0.46903503702561
SNX29	479.034757518958	-0.431204825897807	0.148260924627969	-2.90841856665759	0.00363261770696413	0.0126066333762979
SNX3	5421.7675392221	0.228768357456344	0.0946205740501058	2.41774434104787	0.0156170450143545	0.0411133546354323
SNX30	721.879847813315	0.473227381431949	0.117747440453432	4.01900355209086	5.84447899011358e-05	0.000402878616292797
SNX33	1804.07648351773	0.0914607913561566	0.0955612250197749	0.95709103077352	0.33852131031981	0.457303813888752
SNX4	1756.06765415724	-0.0951051839070575	0.0843146332244297	-1.12797957210945	0.259328546421073	0.374495743939918
SNX5	3072.65613325535	0.325691136731483	0.0820631938057703	3.96878456256941	7.22401550658029e-05	0.000478217275869942
SNX6	1173.75526268279	-0.149787216454973	0.104055079072877	-1.43949932852452	0.150009100076488	0.247027824010538
SNX7	553.671110886884	0.589763529163581	0.244274683193734	2.4143456925327	0.0157634984232587	0.0414567848301495
SNX8	1570.46967770097	0.414178303884468	0.121569230346272	3.40693366820488	0.000656970910207075	0.00303966362204738
SNX9	2291.60189449327	-0.0446745055669074	0.110954477513808	-0.402638150058862	0.687214440126213	0.771612330718937
SOAT1	1567.95728439689	0.349410721395252	0.120278118297559	2.90502317745641	0.00367225905772139	0.012713553204912
SOAT2	641.260682012688	1.92454850062153	0.397717471924914	4.83898404389151	1.30504522333934e-06	1.69407423530673e-05
SOBP	467.077690889814	1.29746616535848	0.331364435115864	3.91552631441819	9.02072046425079e-05	0.000576249672654679
SOCS1	247.976358443214	-0.501154470619982	0.289249834560483	-1.73260071654488	0.0831666618225819	0.156161804747349
SOCS2	706.048663388498	-1.69566507338009	0.257788064361608	-6.57774857644891	4.77624955211782e-11	2.64428687810626e-09
SOCS3	1299.05067779976	-0.814518857169697	0.260934087336473	-3.12155021785015	0.00179901562480218	0.00703903576542202
SOCS4	453.534647082063	-0.312417946403699	0.0954307980072818	-3.27376437090948	0.00106125065564105	0.00450032806672007
SOCS5	588.849789756308	0.0208744876389768	0.0958762233763644	0.217723298893757	0.827644709235436	0.879151952127343
SOCS6	1190.61859537792	-0.170819416552195	0.113836993111984	-1.50056156511579	0.133468998667049	0.225553206069869
SOCS7	427.263392194872	0.16838004257409	0.144073660627134	1.16870801950303	0.242521289807194	0.356260722242001
SOD1	29791.3650894106	-0.358218161877717	0.183413570276576	-1.95306247698874	0.0508121925162673	0.106395984168134
SOD2	30972.877341309	-0.456360130738789	0.208908360941452	-2.18449912048608	0.02892559184003	0.0674826296213919
SOD3	656.317895887248	-1.02057120043001	0.333091994159303	-3.06393194170232	0.00218448599900132	0.00827765190724901
SOGA1	850.761266590859	0.0760783310078984	0.176831253546317	0.430231248617889	0.667027433020815	0.754702217885123
SON	4948.03075265651	-0.0168097969487692	0.0895549794268176	-0.187703654853785	0.851108965039497	0.895808424906456
SORBS1	1820.99059065376	-0.155277383625852	0.157226844140674	-0.98760096899816	0.323348111541107	0.442248182539595
SORBS2	3318.20430142503	-0.896146702574397	0.187495914413651	-4.77955322587632	1.75685158891109e-06	2.15326512150834e-05
SORBS3	4048.97085991557	0.0504873819316101	0.131154921608414	0.384944623598259	0.700278443759818	0.782010795526975
SORCS2	293.276970261241	1.01874016099207	0.368285916879107	2.76616648723627	0.00567195693433803	0.0182061947681737
SORD	8423.42939267955	-1.14840245883406	0.212076992334994	-5.41502614776836	6.12797501077018e-08	1.26615496434653e-06
SORL1	3230.87232556659	-0.604361961351276	0.198278750824792	-3.04804200569791	0.00230337727345425	0.00862933851289756
SORT1	2278.94233075891	0.115752992751383	0.188117010886655	0.615324431351542	0.538340486113884	0.645281365433509
SOS1	1323.06788334208	-0.150475474342403	0.0828796353225321	-1.81559044941277	0.0694332197429541	0.136062223834514
SOS2	734.073368752562	-0.27318121291579	0.106854541958913	-2.55657090384452	0.0105709525263806	0.0301511866973273
SOWAHA	631.727696817752	0.263975445648458	0.2516540529826	1.04896163014196	0.294195778386876	0.413198695493437
SOWAHB	498.448887747855	-0.559932098136677	0.238392616191968	-2.34878121261015	0.018834970466904	0.0478257629162566
SOWAHC	1582.97179266155	-0.229814342614073	0.131350818390971	-1.7496224647038	0.080183480717437	0.151646276305751
SOX12	1478.12851660882	0.788317829528153	0.167658236945028	4.70193319393325	2.57709825631073e-06	2.94411886336028e-05
SOX13	2324.43657433542	0.507871766345987	0.121644127018676	4.17506195155655	2.97904971825151e-05	0.000229587085662988
SOX17	105.97579026709	-0.861261919805425	0.153572748613123	-5.60816894653034	2.04478374240326e-08	4.95143427716528e-07
SOX18	478.290267844744	-0.308915357839406	0.1581862590383	-1.95285835645567	0.0508363813745429	0.106426196989744
SOX4	1859.42261820518	0.523346771517641	0.264470421408503	1.97884802667318	0.0478331193521121	0.101436906401475
SOX5	332.252739204175	0.332587578498747	0.189311523424022	1.75682690880794	0.0789473170053117	0.149813822483838
SOX6	273.198730153908	0.146993456725836	0.300733962183182	0.488782363184838	0.624995785651177	0.72093494818903
SOX7	121.494502710713	-0.768244879845503	0.19498987563357	-3.93992189260743	8.15081424691195e-05	0.000530152891254891
SOX9	1918.83194055756	0.695719850674206	0.287647733151385	2.4186522975589	0.015578122854899	0.0410275628349698
SP1	2548.14854060008	0.0920593668446085	0.0709783815933178	1.2970057188973	0.194629219076422	0.301245105511952
SP100	2321.00244863095	-0.402658841618427	0.102315650789085	-3.93545697567299	8.30385400305309e-05	0.000538151218657093
SP110	230.335389886833	-0.151430980283832	0.144638698248307	-1.04696033715586	0.29511787158022	0.413886308731328
SP140	109.236758678904	-0.0645714420188025	0.288252183883	-0.224010243908548	0.822749332291434	0.875171820332993
SP140L	596.843046354461	-0.216203664300276	0.134028526502246	-1.6131167740373	0.106719140240584	0.189727797696825
SP2	780.965306427725	-0.345819875651375	0.0963379682284427	-3.58965298947706	0.000331118453297394	0.00171448423759702
SP3	1996.68677905799	0.0779270325244005	0.108560385816682	0.717821993153104	0.472867050811087	0.588391825234593
SP4	197.544134787643	-0.0538340509221353	0.136717144178739	-0.39376225451107	0.693756574190747	0.776669237697989
SP5	591.228674263521	-0.587047709413004	0.353791832131551	-1.65930260706166	0.0970548302081326	0.176321038472354
SPA17	138.936625080408	-0.434219464266456	0.190760080574464	-2.27625959770423	0.0228304767451861	0.0557318308335944
SPACA9	182.034490782842	-0.623005834627909	0.153655057635158	-4.05457421458388	5.02257032282338e-05	0.000356533690587271
SPAG1	318.452799058901	-0.252059481018061	0.182452579466481	-1.3815068099071	0.167123185423349	0.268221118329965
SPAG16	367.788891551316	-0.119828236023992	0.1755411701259	-0.682621837020058	0.494845831778906	0.608146391330834
SPAG4	312.86838399115	0.348324175331239	0.258730469473764	1.34628200551601	0.178211586809318	0.281698508135011
SPAG5	1456.00965494119	0.38622177497695	0.181410684913474	2.1289913279428	0.0332549778919169	0.0757221968380765
SPAG7	1650.21288008614	0.1895013483444	0.139175154295138	1.36160329265767	0.173323115565103	0.275608604259986
SPAG9	2118.45302343626	-0.373228308041602	0.100249149731435	-3.72300721793124	0.000196863891681287	0.00110549272506765
SPARC	18688.8896891774	-0.85436087344452	0.175655479678727	-4.86384412833087	1.15127589449538e-06	1.52815360790857e-05
SPARCL1	6070.67308146975	-2.75502603502979	0.314699982370144	-8.75445246065944	2.05096727910922e-18	6.8128925899641e-16
SPART	293.583348416541	-0.353364136968724	0.254817957735633	-1.38673168919802	0.165523593840548	0.266280660400385
SPAST	693.916709975843	0.315280511143116	0.0729752448962007	4.32037619868996	1.55763424734801e-05	0.000133902798104801
SPATA13	1331.76399690196	-0.0109791030057729	0.132478246366806	-0.0828747610032064	0.933951122790528	0.954432183935576
SPATA18	107.562615869605	-2.44793661003839	0.330909161151739	-7.39760906442806	1.38658341409262e-13	1.76109687544802e-11
SPATA2	688.240207604589	0.0581012702686296	0.0887441710555189	0.654705200100197	0.51265757657381	0.623671603391277
SPATA20	2591.67265814634	-0.29121235631232	0.137576744644372	-2.11672661004654	0.0342830570852108	0.0775243505915354
SPATA24	158.417627536685	0.437128772937331	0.164029580427876	2.66493867628673	0.00770023630442926	0.0233294109737795
SPATA2L	784.484857643674	0.351800516746808	0.16009863790589	2.1973985622139	0.0279919938813067	0.0658142070294607
SPATA33	158.049851313984	-0.233352715287558	0.142801101715935	-1.63411004875685	0.102235745245121	0.183800177581258
SPATA5	220.962284892792	-0.425555017446716	0.145509484108566	-2.92458611927457	0.00344914626533841	0.0121028412425404
SPATA5L1	481.905540355568	0.183653119077914	0.07438361464625	2.46899965740201	0.0135491348184912	0.03673864418286
SPATA6	111.558023142351	-0.473672450774292	0.235147456208466	-2.01436349094232	0.0439713845108731	0.0948151275529895
SPATA6L	114.1625846845	-0.0925914024058268	0.207179968690436	-0.446912908574549	0.654937943283206	0.745341119093233
SPATC1L	344.092307305223	1.14458451476122	0.227983534159063	5.02047009220698	5.15451765968812e-07	7.69317699092853e-06
SPATS2	829.679171998344	0.303061925114197	0.118662452778797	2.55398332005782	0.0106498358187926	0.0303427805217633
SPATS2L	6426.4302156967	0.481652666352763	0.108656589814929	4.43279756131813	9.30181957323e-06	8.6756711714323e-05
SPC24	643.970643163996	0.528469909798332	0.193225229645151	2.73499434193372	0.00623813483234386	0.0197206043809211
SPC25	176.399568317842	0.701267739965146	0.187290327779063	3.74428166302532	0.000180910616859422	0.00103192053508526
SPCS1	5990.09476662806	-0.212072319823798	0.124811163187074	-1.69914544827959	0.0892917819120694	0.165159199696011
SPCS2	2138.47119697595	0.266047158658066	0.103287689972162	2.5757876735337	0.0100012039831952	0.0288436325917839
SPCS3	3116.19116434877	0.0208056429878011	0.112253534261686	0.18534510405079	0.852958362918801	0.897140179557771
SPDL1	337.340024443325	0.316908723920783	0.134463341369128	2.3568410593844	0.0184311337508735	0.0470623751729631
SPDYE3	311.782685623711	-0.096677056942149	0.114472164639189	-0.844546420930105	0.398364134688709	0.516029133575865
SPECC1	442.758548107626	-1.03363254467028	0.283519767361452	-3.64571597349164	0.000266648360239244	0.00142745020946257
SPECC1L	1503.21489142924	0.092112026969659	0.0960065168321277	0.959435150956697	0.337339574139845	0.456058887707133
SPEF2	201.949028549019	0.824498256605358	0.200720384966988	4.10769567197154	3.99626181742676e-05	0.000294546171817473
SPEG	46.5170957042094	-1.54325601694132	0.314570734976687	-4.90591096166556	9.2994706656071e-07	1.27082956195084e-05
SPEN	2034.84967274444	-0.0618255916137133	0.1280116891869	-0.482968328958197	0.629118224057537	0.724400194886268
SPG11	1898.38016571776	-0.364219273431316	0.0933587128641101	-3.90128850599581	9.56820347798781e-05	0.000605549956313298
SPG21	4329.3614892127	-0.0442106186688618	0.0756754803860617	-0.58421325432385	0.55907684521248	0.663628415771274
SPG7	2274.11145201738	-0.20445664500081	0.104709079630433	-1.95261619835101	0.0508650902996805	0.106430912205334
SPHK1	1174.89334158997	1.2117487303151	0.360730560241069	3.35915185424078	0.000781820930215986	0.00350588097990588
SPHK2	838.446176226192	0.310162913258066	0.163320566972899	1.89910504847521	0.0575506654729008	0.117320042675284
SPI1	574.787335115182	-0.131381703896241	0.207790874451027	-0.632278507144962	0.527204905312491	0.636646117479802
SPIB	76.7614491113432	-0.0102620229706124	0.427906876044522	-0.0239819071510893	0.980867040558907	0.986808457749526
SPICE1	252.378285892481	-0.229327743575135	0.128443606162726	-1.78543526164003	0.0741907433621393	0.142866672585629
SPIDR	1594.3680465297	0.128691011604123	0.136834451499404	0.940486918272067	0.346967856717591	0.465181597626792
SPIN1	1589.05953222565	0.145470071630599	0.137361774731256	1.05902877212534	0.289586676474208	0.407915123814653
SPIN3	90.2538344633455	0.146367063655123	0.123289862468706	1.18717841616763	0.235157252614247	0.348127323462183
SPIN4	114.853055026119	0.120751052571903	0.214384313103311	0.563245746967096	0.573267555702847	0.676999196365577
SPINDOC	443.005082387911	0.605048863173257	0.171046973956849	3.53732573676455	0.000404200822251215	0.00201788888333892
SPINK1	21006.6601146314	1.66145762250422	0.501633158543975	3.31209688635161	0.000925994706624942	0.00402154254922096
SPINT1	1628.79220851534	0.389257172635438	0.438679881076999	0.887337645117841	0.374897143637144	0.49227574455901
SPINT2	2351.43943896175	0.0298625057565166	0.413835339020963	0.0721603568877522	0.942474293512368	0.961019635769597
SPIRE1	187.675037267302	-0.491435274777604	0.295106147315643	-1.66528308287651	0.0958562919976927	0.174657983520409
SPIRE2	893.898596355277	0.889622023898239	0.15485862683425	5.74473661612942	9.20641747430153e-09	2.51092922904371e-07
SPN	190.752799510351	-0.488224473961688	0.23848506529796	-2.04719097756376	0.0406393369635211	0.0890532155552125
SPNS1	102.131642944797	-0.0104896515678309	0.172196403132102	-0.0609167867448643	0.951425480384529	0.967599631290966
SPOCK1	198.953416953771	-1.60634859969234	0.445303471011939	-3.60731210121035	0.000309385433350351	0.00161778085292082
SPOCK2	694.736762841447	-0.259184206010513	0.229877998760237	-1.12748591604385	0.259537091897604	0.374671609709545
SPON1	109.292972402084	-1.17817913822412	0.311498090935797	-3.78229970747062	0.000155386112686778	0.000911284332212406
SPON2	9641.86327827183	0.698570354586552	0.178006476651931	3.92440976151962	8.69426409464151e-05	0.000557871180515506
SPOP	2082.16946097557	-0.0178461217899874	0.0708375593006186	-0.251930218462955	0.801095001783159	0.859548264709361
SPOPL	813.276746051905	0.252847769104193	0.108940539506558	2.32097041422281	0.0202884406737518	0.0506429188686809
SPOUT1	1318.96404147838	0.339410805771844	0.100590945163898	3.37416857172207	0.000740390128424752	0.00334323949590194
SPP1	25727.9391362371	-0.443688389122347	0.458262455522918	-0.968197118867308	0.332945933544794	0.452034643583401
